time,flux,flux_err
1598.0790009399527,0.004485285727184429,
1598.0803898492065,0.004960648207686935,
1598.0817787585763,0.004385772142058819,
1598.0831676678292,0.00415974280072251,
1598.0845565770826,0.0036815613285658966,
1598.085945486452,0.00359168020965428,
1598.0873343957053,0.0030359044175394256,
1598.0887233050746,0.0019585720772152815,
1598.090112214328,0.002164869303597605,
1598.0915011236973,0.0025088916455358046,
1598.0928900329507,0.0020698191219135076,
1598.0942789422043,0.0009129811165100588,
1598.0956678515743,0.0016211058094639519,
1598.0970567608276,0.0015135172416111953,
1598.098445670197,0.0010795432785108972,
1598.0998345794494,0.0006544748205330464,
1598.1012234888183,0.0010304645648269162,
1598.102612398072,0.0011398825617312536,
1598.1040013074423,0.0009915744153772277,
1598.1053902166957,0.0018043291951428397,
1598.106779126065,0.0012079864995997447,
1598.1081680353184,0.00207501055087822,
1598.1095569446877,0.0007974342119476674,
1598.1109458539415,0.0004284131804652702,
1598.112334763311,0.0013751734569404928,
1598.1137236725633,0.0009301622465029968,
1598.115112581933,0.000531201825657579,
1598.116501491186,0.0011788521239917138,
1598.1178904005562,0.0006662515731379326,
1598.1192793099265,0.000873828895582518,
1598.1206682191798,0.0013741989006572641,
1598.1220571285492,0.0019373425447142267,
1598.1234460378025,0.0010228183096732124,
1598.1248349471714,0.0017348448899741076,
1598.1262238565407,0.001822232623268638,
1598.1276127657945,0.0023221214293880355,
1598.1290016751643,0.003075553724894986,
1598.1303905844172,0.0035147252352900615,
1598.1317794937868,0.004032502315318043,
1598.1331684031568,0.0036737395002990336,
1598.1345573124106,0.004651396129203844,
1598.1359462217795,0.004585353488087973,
1598.1373351311483,0.005194557486190465,
1598.1387240404017,0.0055701700540342625,
1598.140112949771,0.005907508837842412,
1598.1415018591413,0.0036985187944007514,
1598.1442796777649,0.004198434762325398,
1598.1456685871342,0.004690752563609291,
1598.147057496504,0.0024351741960773055,
1598.1484464057569,0.0019834978913209067,
1598.1498353151264,0.003167430218599776,
1598.151224224496,0.0029831237372883734,
1598.152613133749,0.002361997968116203,
1598.1540020431187,0.001430406275831908,
1598.155390952488,0.0015919163332129838,
1598.1567798618582,0.0013565700393751712,
1598.1581687712285,0.001659844022172452,
1598.1595576804818,0.0010901574399591052,
1598.1609465898507,0.001385799207977767,
1598.1623354992196,0.0017200659952723019,
1598.1637244085898,0.00163984177153087,
1598.1651133178436,0.0019208590702832762,
1598.166502227213,0.0019106201417082858,
1598.1678911365827,0.002527342966501145,
1598.169280045952,0.003129580631094475,
1598.1706689553214,0.003810029579178753,
1598.1720578646916,0.00433195173545009,
1598.173446773945,0.004922084393647941,
1598.1748356833139,0.004974493746845221,
1598.1762245926832,0.0057381182536913045,
1598.177613502053,0.005557707708888193,
1598.1790024114232,0.006156862401445418,
1598.1803913207934,0.0067450838401390545,
1598.1817802301628,0.007187079368141447,
1598.1831691394161,0.006781167217231099,
1598.1845580487854,0.0072016484733785635,
1598.1859469581543,0.006440294352002995,
1598.187335867524,0.00638777556392478,
1598.188724776894,0.006336186441954661,
1598.1901136862637,0.0053256730783353134,
1598.191502595633,0.005039427016405584,
1598.1928915050028,0.004274474819772722,
1598.194280414373,0.003097978066445517,
1598.1956693237432,0.00305140737155285,
1598.1970582331126,0.0022436390213997903,
1598.198447142365,0.0024806841427424953,
1598.1998360517339,0.002786606279078452,
1598.2012249611037,0.0022877147803643805,
1598.202613870474,0.0028971948401190772,
1598.2040027798441,0.002034016176302389,
1598.2053916892135,0.0018800520973851764,
1598.206780598583,0.002500566233770485,
1598.2081695079526,0.0030826678042039646,
1598.209558417322,0.001983848963572843,
1598.2109473266917,0.0029576536719178037,
1598.212336236061,0.0032397574999971646,
1598.2137251454308,0.0036505837778444405,
1598.2151140548,0.003156277644017047,
1598.2165029641699,0.0036603075085053227,
1598.21789187354,0.0031913170074095998,
1598.2192807829103,0.0031617604105544928,
1598.2206696922797,0.0029668745573692146,
1598.2220586016485,0.0024806606355942673,
1598.2234475111338,0.0026284805346123985,
1598.224836420504,0.002565647017299888,
1598.2262253298743,0.0023630017857421137,
1598.2276142392436,0.0018943923949445995,
1598.2290031486134,0.0014519299872277625,
1598.2303920579827,0.002550566111702679,
1598.2317809673525,0.002432313348958104,
1598.2331698767227,0.0013794408577323392,
